nazev;id_atribut_sada;scenar_nazev;typ;Průměrná_délka_života_kol;Medián_délka_života_kol;Min_délka_života_kol;Max_délka_života_kol;Směrodatná_odchylka_délky_života_kol;Počet_úmrtí;Zpusobene_poskozeni__mean;Zpusobene_poskozeni__median;Zpusobene_poskozeni__min;Zpusobene_poskozeni__max;Zpusobene_poskozeni__std;Prijate_poskozeni__mean;Prijate_poskozeni__median;Prijate_poskozeni__min;Prijate_poskozeni__max;Prijate_poskozeni__std;Utoky__mean;Utoky__median;Utoky__min;Utoky__max;Utoky__std;protiUtoky__mean;protiUtoky__median;protiUtoky__min;protiUtoky__max;protiUtoky__std;Kriticke_zasahy__mean;Kriticke_zasahy__median;Kriticke_zasahy__min;Kriticke_zasahy__max;Kriticke_zasahy__std;Uhyby__mean;Uhyby__median;Uhyby__min;Uhyby__max;Uhyby__std
Válečník_vs_Lovec;3.posileni_barbar_lovec;rovina;lovec;5.54;5.0;5.0;7.0;0.66;24.0;2.56;2.0;0;16;2.88;1.04;0.0;0;6;1.81;0.46;0.0;0;1;0.5;0.36;0.0;0;1;0.48;0.08;0.0;0;2;0.27;0.1;0.0;0;1;0.3
Válečník_vs_Lovec;3.posileni_barbar_lovec;rovina;valecnik;6.0;6.0;6.0;6.0;0.0;2.0;1.04;0.0;0;6;1.84;2.03;0.0;0;12;2.64;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.15;0.04;0.0;0;2;0.21
Válečník_vs_Lovec;4.rytir_barbar;hora;lovec;;;;;;;1.56;0.0;0;12;2.17;0.49;0.0;0;6;1.27;0.5;1.0;0;1;0.5;0.2;0.0;0;1;0.4;0.06;0.0;0;2;0.25;0.05;0.0;0;1;0.22
Válečník_vs_Lovec;4.rytir_barbar;hora;valecnik;;;;;;;0.39;0.0;0;6;1.16;1.23;0.0;0;12;1.87;0.15;0.0;0;1;0.36;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.11;0.04;0.0;0;2;0.19
Válečník_vs_Lovec;4.rytir_barbar;rovina;lovec;;;;;;;2.56;2.0;0;16;2.88;1.04;0.0;0;6;1.81;0.46;0.0;0;1;0.5;0.36;0.0;0;1;0.48;0.08;0.0;0;2;0.27;0.1;0.0;0;1;0.3
Válečník_vs_Lovec;4.rytir_barbar;rovina;valecnik;;;;;;;1.04;0.0;0;6;1.84;2.03;0.0;0;12;2.64;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.15;0.04;0.0;0;2;0.21
Válečník_vs_Lovec;5.;hora;lovec;9.14;9.0;6.0;16.0;2.71;14.0;1.55;0.0;0;12;2.16;0.51;0.0;0;6;1.31;0.5;1.0;0;1;0.5;0.19;0.0;0;1;0.4;0.06;0.0;0;2;0.25;0.04;0.0;0;1;0.2
Válečník_vs_Lovec;5.;hora;valecnik;9.5;9.5;6.0;13.0;2.59;6.0;0.42;0.0;0;6;1.2;1.23;0.0;0;12;1.87;0.15;0.0;0;1;0.36;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.12;0.04;0.0;0;2;0.19
Válečník_vs_Lovec;5.;rovina;lovec;6.67;7.0;6.0;7.0;0.58;3.0;2.54;2.0;0;16;2.88;1.1;0.0;0;6;1.84;0.46;0.0;0;1;0.5;0.36;0.0;0;1;0.48;0.08;0.0;0;2;0.27;0.08;0.0;0;1;0.27
Válečník_vs_Lovec;5.;rovina;valecnik;;;;;;;1.11;0.0;0;6;1.89;2.01;0.0;0;12;2.63;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.16;0.04;0.0;0;2;0.21
Válečník_vs_Lovec;6.lovec_def_-1;hora;lovec;8.34;8.0;5.0;14.0;2.04;116.0;1.46;0.0;0;12;2.09;0.55;0.0;0;7;1.5;0.5;1.0;0;1;0.5;0.17;0.0;0;1;0.38;0.06;0.0;0;2;0.24;0.04;0.0;0;1;0.2
Válečník_vs_Lovec;6.lovec_def_-1;hora;valecnik;;;;;;;0.6;0.0;0;7;1.59;1.17;0.0;0;12;1.83;0.16;0.0;0;1;0.37;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.12;0.03;0.0;0;2;0.18
Válečník_vs_Lovec;6.lovec_def_-1;rovina;lovec;4.81;5.0;4.0;10.0;1.0;227.0;2.32;0.0;0;16;2.83;1.09;0.0;0;7;2.1;0.45;0.0;0;1;0.5;0.3;0.0;0;1;0.46;0.07;0.0;0;2;0.26;0.08;0.0;0;1;0.28
Válečník_vs_Lovec;6.lovec_def_-1;rovina;valecnik;;;;;;;1.45;0.0;0;7;2.36;1.82;0.0;0;12;2.57;0.33;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.17;0.04;0.0;0;2;0.19
Válečník_vs_Ostrostřelec;1.zaklad;hora;ostrostrelec;7.27;7.0;5.0;10.0;1.49;11.0;2.26;0.0;0;15;2.59;0.21;0.0;0;7;0.95;0.49;0.0;0;1;0.5;0.05;0.0;0;1;0.23;0.05;0.0;0;2;0.22;0.0;0.0;0;1;0.06
Válečník_vs_Ostrostřelec;1.zaklad;hora;valecnik;6.01;6.0;4.0;12.0;1.54;252.0;0.07;0.0;0;7;0.56;1.82;0.0;0;12;2.38;0.02;0.0;0;1;0.13;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.04;0.03;0.0;0;1;0.16
Válečník_vs_Ostrostřelec;1.zaklad;rovina;ostrostrelec;5.28;5.0;4.0;7.0;0.67;50.0;2.94;0.0;0;18;3.34;0.74;0.0;0;7;1.83;0.43;0.0;0;1;0.5;0.16;0.0;0;1;0.36;0.05;0.0;0;2;0.23;0.01;0.0;0;1;0.1
Válečník_vs_Ostrostřelec;1.zaklad;rovina;valecnik;4.4;4.0;3.0;8.0;0.71;198.0;0.32;0.0;0;7;1.28;2.1;0.0;0;14;2.82;0.06;0.0;0;1;0.24;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.09;0.03;0.0;0;1;0.17
Válečník_vs_Ostrostřelec;2.oslabeni;hora;ostrostrelec;6.79;7.0;5.0;10.0;1.35;29.0;2.16;0.0;0;15;2.77;0.35;0.0;0;7;1.26;0.41;0.0;0;1;0.49;0.08;0.0;0;1;0.27;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Ostrostřelec;2.oslabeni;hora;valecnik;6.55;6.0;4.0;14.0;1.6;176.0;0.14;0.0;0;7;0.82;1.63;0.0;0;14;2.4;0.03;0.0;0;1;0.17;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.06;0.03;0.0;0;2;0.16
Válečník_vs_Ostrostřelec;2.oslabeni;rovina;ostrostrelec;5.45;5.0;4.0;7.0;0.83;60.0;2.77;0.0;0;18;3.35;0.73;0.0;0;7;1.8;0.4;0.0;0;1;0.49;0.15;0.0;0;1;0.36;0.05;0.0;0;2;0.23;0.01;0.0;0;1;0.1
Válečník_vs_Ostrostřelec;2.oslabeni;rovina;valecnik;4.86;5.0;3.0;9.0;1.03;125.0;0.37;0.0;0;7;1.36;1.97;0.0;0;14;2.81;0.08;0.0;0;1;0.26;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.08;0.03;0.0;0;2;0.18
Válečník_vs_Ostrostřelec;3.posileni_barbar_lovec;hora;ostrostrelec;;;;;;;2.16;0.0;0;15;2.77;0.35;0.0;0;7;1.26;0.41;0.0;0;1;0.49;0.08;0.0;0;1;0.27;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Ostrostřelec;3.posileni_barbar_lovec;hora;valecnik;;;;;;;0.14;0.0;0;7;0.82;1.63;0.0;0;14;2.4;0.03;0.0;0;1;0.17;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.06;0.03;0.0;0;2;0.16
Válečník_vs_Ostrostřelec;3.posileni_barbar_lovec;rovina;ostrostrelec;;;;;;;2.77;0.0;0;18;3.35;0.73;0.0;0;7;1.8;0.4;0.0;0;1;0.49;0.15;0.0;0;1;0.36;0.05;0.0;0;2;0.23;0.01;0.0;0;1;0.1
Válečník_vs_Ostrostřelec;3.posileni_barbar_lovec;rovina;valecnik;;;;;;;0.37;0.0;0;7;1.36;1.97;0.0;0;14;2.81;0.08;0.0;0;1;0.26;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.08;0.03;0.0;0;2;0.18
Válečník_vs_Ostrostřelec;4.rytir_barbar;hora;ostrostrelec;;;;;;;2.16;0.0;0;15;2.77;0.35;0.0;0;7;1.26;0.41;0.0;0;1;0.49;0.08;0.0;0;1;0.27;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Ostrostřelec;4.rytir_barbar;hora;valecnik;;;;;;;0.14;0.0;0;7;0.82;1.63;0.0;0;14;2.4;0.03;0.0;0;1;0.17;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.06;0.03;0.0;0;2;0.16
Válečník_vs_Ostrostřelec;4.rytir_barbar;rovina;ostrostrelec;;;;;;;2.77;0.0;0;18;3.35;0.73;0.0;0;7;1.8;0.4;0.0;0;1;0.49;0.15;0.0;0;1;0.36;0.05;0.0;0;2;0.23;0.01;0.0;0;1;0.1
Válečník_vs_Ostrostřelec;4.rytir_barbar;rovina;valecnik;;;;;;;0.37;0.0;0;7;1.36;1.97;0.0;0;14;2.81;0.08;0.0;0;1;0.26;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.08;0.03;0.0;0;2;0.18
Válečník_vs_Ostrostřelec;5.;hora;ostrostrelec;;;;;;;2.16;0.0;0;15;2.77;0.35;0.0;0;7;1.26;0.41;0.0;0;1;0.49;0.08;0.0;0;1;0.27;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Ostrostřelec;5.;hora;valecnik;;;;;;;0.14;0.0;0;7;0.82;1.63;0.0;0;14;2.4;0.03;0.0;0;1;0.17;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.06;0.03;0.0;0;2;0.16
Válečník_vs_Ostrostřelec;5.;rovina;ostrostrelec;;;;;;;2.77;0.0;0;18;3.35;0.73;0.0;0;7;1.8;0.4;0.0;0;1;0.49;0.15;0.0;0;1;0.36;0.05;0.0;0;2;0.23;0.01;0.0;0;1;0.1
Válečník_vs_Ostrostřelec;5.;rovina;valecnik;;;;;;;0.37;0.0;0;7;1.36;1.97;0.0;0;14;2.81;0.08;0.0;0;1;0.26;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.08;0.03;0.0;0;2;0.18
Válečník_vs_Ostrostřelec;6.lovec_def_-1;hora;ostrostrelec;;;;;;;2.16;0.0;0;15;2.77;0.35;0.0;0;7;1.26;0.41;0.0;0;1;0.49;0.08;0.0;0;1;0.27;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Ostrostřelec;6.lovec_def_-1;hora;valecnik;;;;;;;0.14;0.0;0;7;0.82;1.63;0.0;0;14;2.4;0.03;0.0;0;1;0.17;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.06;0.03;0.0;0;2;0.16
Válečník_vs_Ostrostřelec;6.lovec_def_-1;rovina;ostrostrelec;;;;;;;2.77;0.0;0;18;3.35;0.73;0.0;0;7;1.8;0.4;0.0;0;1;0.49;0.15;0.0;0;1;0.36;0.05;0.0;0;2;0.23;0.01;0.0;0;1;0.1
Válečník_vs_Ostrostřelec;6.lovec_def_-1;rovina;valecnik;;;;;;;0.37;0.0;0;7;1.36;1.97;0.0;0;14;2.81;0.08;0.0;0;1;0.26;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.08;0.03;0.0;0;2;0.18
Válečník_vs_Rytíř;1.zaklad;hora;rytir;;;;;;;1.63;0.0;0;15;2.95;0.25;0.0;0;4;0.71;0.23;0.0;0;1;0.42;0.24;0.0;0;1;0.43;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Rytíř;1.zaklad;hora;valecnik;9.48;9.0;5.0;22.0;2.82;257.0;0.21;0.0;0;4;0.68;1.14;0.0;0;14;2.51;0.17;0.0;0;1;0.37;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.2;0.03;0.0;0;2;0.16
Válečník_vs_Rytíř;1.zaklad;rovina;rytir;;;;;;;2.41;0.0;0;16;3.69;0.45;0.0;0;4;0.88;0.26;0.0;0;1;0.44;0.27;0.0;0;1;0.45;0.05;0.0;0;2;0.23;0.0;0.0;0;1;0.06
Válečník_vs_Rytíř;1.zaklad;rovina;valecnik;5.86;6.0;4.0;14.0;1.33;225.0;0.38;0.0;0;4;0.86;1.62;0.0;0;14;3.17;0.16;0.0;0;1;0.37;0.22;0.0;0;1;0.42;0.03;0.0;0;2;0.19;0.02;0.0;0;2;0.16
Válečník_vs_Rytíř;2.oslabeni;hora;rytir;11.0;11.0;11.0;11.0;;1.0;1.61;0.0;0;13;2.88;0.57;0.0;0;7;1.26;0.23;0.0;0;1;0.42;0.25;0.0;0;1;0.43;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Rytíř;2.oslabeni;hora;valecnik;10.34;10.0;6.0;21.0;3.39;73.0;0.48;0.0;0;7;1.24;1.14;0.0;0;13;2.48;0.17;0.0;0;1;0.38;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.2;0.03;0.0;0;2;0.17
Válečník_vs_Rytíř;2.oslabeni;rovina;rytir;;;;;;;2.37;0.0;0;13;3.57;0.94;0.0;0;7;1.52;0.27;0.0;0;1;0.44;0.28;0.0;0;1;0.45;0.05;0.0;0;2;0.23;0.0;0.0;0;1;0.06
Válečník_vs_Rytíř;2.oslabeni;rovina;valecnik;5.72;5.0;4.0;10.0;1.36;57.0;0.78;0.0;0;7;1.54;1.64;0.0;0;13;3.13;0.16;0.0;0;1;0.37;0.23;0.0;0;1;0.42;0.03;0.0;0;2;0.19;0.02;0.0;0;2;0.16
Válečník_vs_Rytíř;3.posileni_barbar_lovec;hora;rytir;;;;;;;1.61;0.0;0;13;2.88;0.57;0.0;0;7;1.26;0.23;0.0;0;1;0.42;0.25;0.0;0;1;0.43;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Rytíř;3.posileni_barbar_lovec;hora;valecnik;;;;;;;0.48;0.0;0;7;1.24;1.14;0.0;0;13;2.48;0.17;0.0;0;1;0.38;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.2;0.03;0.0;0;2;0.17
Válečník_vs_Rytíř;3.posileni_barbar_lovec;rovina;rytir;;;;;;;2.37;0.0;0;13;3.57;0.94;0.0;0;7;1.52;0.27;0.0;0;1;0.44;0.28;0.0;0;1;0.45;0.05;0.0;0;2;0.23;0.0;0.0;0;1;0.06
Válečník_vs_Rytíř;3.posileni_barbar_lovec;rovina;valecnik;;;;;;;0.78;0.0;0;7;1.54;1.64;0.0;0;13;3.13;0.16;0.0;0;1;0.37;0.23;0.0;0;1;0.42;0.03;0.0;0;2;0.19;0.02;0.0;0;2;0.16
Válečník_vs_Rytíř;4.rytir_barbar;hora;rytir;10.6;10.0;8.0;13.0;1.95;5.0;1.6;0.0;0;13;2.88;0.57;0.0;0;7;1.26;0.23;0.0;0;1;0.42;0.25;0.0;0;1;0.43;0.04;0.0;0;2;0.21;0.0;0.0;0;1;0.06
Válečník_vs_Rytíř;4.rytir_barbar;hora;valecnik;;;;;;;0.48;0.0;0;7;1.24;1.14;0.0;0;13;2.48;0.17;0.0;0;1;0.38;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.2;0.03;0.0;0;2;0.16
Válečník_vs_Rytíř;4.rytir_barbar;rovina;rytir;;;;;;;2.37;0.0;0;13;3.57;0.94;0.0;0;7;1.52;0.27;0.0;0;1;0.44;0.28;0.0;0;1;0.45;0.05;0.0;0;2;0.23;0.0;0.0;0;1;0.06
Válečník_vs_Rytíř;4.rytir_barbar;rovina;valecnik;;;;;;;0.78;0.0;0;7;1.54;1.64;0.0;0;13;3.13;0.16;0.0;0;1;0.37;0.23;0.0;0;1;0.42;0.03;0.0;0;2;0.19;0.02;0.0;0;2;0.16
Válečník_vs_Rytíř;5.;hora;rytir;;;;;;;1.61;0.0;0;13;2.87;0.55;0.0;0;7;1.23;0.23;0.0;0;1;0.42;0.25;0.0;0;1;0.43;0.04;0.0;0;2;0.21;0.02;0.0;0;2;0.14
Válečník_vs_Rytíř;5.;hora;valecnik;9.32;9.0;5.0;14.0;2.73;19.0;0.47;0.0;0;7;1.21;1.14;0.0;0;13;2.48;0.17;0.0;0;1;0.38;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.19;0.03;0.0;0;2;0.17
Válečník_vs_Rytíř;5.;rovina;rytir;;;;;;;2.37;0.0;0;13;3.57;0.91;0.0;0;7;1.5;0.27;0.0;0;1;0.44;0.28;0.0;0;1;0.45;0.05;0.0;0;2;0.23;0.02;0.0;0;2;0.15
Válečník_vs_Rytíř;5.;rovina;valecnik;6.92;7.0;5.0;10.0;1.62;12.0;0.75;0.0;0;7;1.51;1.64;0.0;0;13;3.13;0.16;0.0;0;1;0.37;0.23;0.0;0;1;0.42;0.03;0.0;0;2;0.18;0.02;0.0;0;2;0.16
Válečník_vs_Rytíř;6.lovec_def_-1;hora;rytir;;;;;;;1.61;0.0;0;13;2.87;0.55;0.0;0;7;1.23;0.23;0.0;0;1;0.42;0.25;0.0;0;1;0.43;0.04;0.0;0;2;0.21;0.02;0.0;0;2;0.14
Válečník_vs_Rytíř;6.lovec_def_-1;hora;valecnik;;;;;;;0.47;0.0;0;7;1.21;1.14;0.0;0;13;2.48;0.17;0.0;0;1;0.38;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.19;0.03;0.0;0;2;0.17
Válečník_vs_Rytíř;6.lovec_def_-1;rovina;rytir;;;;;;;2.37;0.0;0;13;3.57;0.91;0.0;0;7;1.5;0.27;0.0;0;1;0.44;0.28;0.0;0;1;0.45;0.05;0.0;0;2;0.23;0.02;0.0;0;2;0.15
Válečník_vs_Rytíř;6.lovec_def_-1;rovina;valecnik;;;;;;;0.75;0.0;0;7;1.51;1.64;0.0;0;13;3.13;0.16;0.0;0;1;0.37;0.23;0.0;0;1;0.42;0.03;0.0;0;2;0.18;0.02;0.0;0;2;0.16
